"directorid";"name";"rate";"gross";"num"
227332;"Reitherman, Wolfgang";43.9;288524994.0;6
227338;"Reitman, Ivan";48.4;776984444.0;8
227647;"Renoir, Jean";8.1;172885.0;1
227725;"René, Norman";4.7;103351.0;1
227815;"Resnais, Alain";7.2;57033.0;1
227817;"Resnick, Adam";4.6;3662459.0;1
228322;"Reynolds, Kevin (I)";25.5;660514342.0;4
228356;"Reynolds, Scott (I)";12.7;1983.0;2
228463;"Rhee, Phillip";4.3;0.0;1
228534;"Rhodes, Michael Ray (I)";6.1;711872.0;1
228607;"Riba, Dan";7.6;5588699.0;1
228909;"Rich, David Lowell";4.1;13015688.0;1
228916;"Rich, John (I)";5.6;3000000.0;1
228919;"Rich, Matty";5.8;8880705.0;1
228922;"Rich, Richard";23.0;66573876.0;4
229127;"Richardson, Bryant Paul";0.0;0.0;1
229234;"Richardson, Tony (I)";13.2;53359465.0;2
229392;"Richter, W.D.";6.2;6227998.0;1
229447;"Rickman, Alan";6.9;776332.0;1
229758;"Rifkin, Adam";6.6;4193025.0;1
230007;"Rilla, Wolf";7.3;0.0;1
230270;"Ripoll, Maria";6.3;258464.0;1
230413;"Ritchie, Aileen";6.1;221898.0;1
230420;"Ritchie, Guy";8.2;3650677.0;1
230426;"Ritchie, Michael (I)";40.2;183948727.0;7
230445;"Ritt, Martin (I)";20.7;6782213.0;3
230882;"Roach, Jay";27.1;668799640.0;4
230972;"Robbins, Brian (I)";17.3;67888048.0;3
230993;"Robbins, Jerome";7.6;43656822.0;1
231018;"Robbins, Tim (I)";21.1;46404440.0;3
231099;"Robert, Vincent (IV)";3.1;0.0;1
231132;"Roberts, Bill (I)";43.0;312226930.0;6
231151;"Roberts, Chris (II)";3.8;11576087.0;1
231217;"Roberts, John (I)";6.2;27008669.0;1
231403;"Robertson, John S. (I)";7.1;927953.0;1
231577;"Robinson, Bruce (I)";13.8;12935368.0;2
231648;"Robinson, James F.";6.5;212267.0;1
231731;"Robinson, Phil Alden";14.5;115864625.0;2
231880;"Robson, Mark (I)";5.7;79700000.0;1
231950;"Rocco, Marc";7.1;17382000.0;1
232141;"Rocksavage, David";6.2;0.0;1
232145;"Rockwell, Alexandre";11.5;4301331.0;2
232274;"Rodgers, Mic";3.8;19912120.0;1
232620;"Rodriguez, Robert (I)";34.0;131287164.0;5
232934;"Roeg, Nicolas";14.3;0.0;2
232989;"Roessler, Rick";5.0;0.0;1
233072;"Rogers, Charley";7.2;0.0;1
233294;"Rohmer, Eric";21.4;2812160.0;3
233447;"Rola, Carlo";5.9;0.0;1
233547;"Rollin, Jean";5.7;0.0;1
233572;"Rolnick, Eric";6.3;0.0;1
233838;"Romero, George A. (I)";32.6;65688737.0;5
234026;"Rondeau, Charles R.";4.5;0.0;1
234098;"Roodt, Darrell";16.8;13062618.0;3
234159;"Roos, Don";6.4;5879254.0;1
234458;"Rose, Bernard";19.9;36498549.0;3
234677;"Rosen, Martin (I)";7.6;661696.0;1
234743;"Rosenberg, Craig";6.0;111106.0;1
234788;"Rosenberg, Stuart (I)";31.9;14124343.0;5
234853;"Rosenfeld, Seth Zvi";6.1;0.0;1
234930;"Rosenthal, Rick (I)";6.4;25533818.0;1
234989;"Rosi, Francesco";7.2;0.0;1
235071;"Ross, Benjamin (I)";6.9;749812.0;1
235132;"Ross, Gary (I)";7.5;40568025.0;1
235144;"Ross, Herbert (I)";32.6;224377505.0;5
235289;"Rossen, Robert";15.7;0.0;2
235425;"Rosson, Arthur";7.7;0.0;1
235576;"Roth, Tim (I)";7.3;254441.0;1
235580;"Roth, William (I)";6.2;5651.0;1
236355;"Rozema, Patricia";13.6;5958893.0;2
236420;"Ruane, John";6.4;0.0;1
236460;"Ruben, Joseph";18.4;55096745.0;3
236508;"Rubin, Bruce Joel";6.6;27484464.0;1
236563;"Rubinek, Saul";6.5;0.0;1
236571;"Rubino, John (I)";6.9;0.0;1
236779;"Rudolph, Alan (I)";27.3;24065618.0;5
236959;"Ruggles, Wesley";6.0;0.0;1
237158;"Ruiz, Raoul";18.2;564016.0;3
237400;"Rush, Richard (I)";4.9;19726050.0;1
237428;"Rusnak, Josef";6.8;11802224.0;1
237473;"Russell, Chuck (I)";23.8;658020660.0;4
237483;"Russell, David O.";20.2;76902772.0;3
237510;"Russell, Jay (I)";6.8;34099640.0;1
237529;"Russell, Ken (I)";11.8;1089102.0;2
237833;"Ruzowitzky, Stefan";12.8;202177.0;2
237887;"Ryan, Bill (V)";6.4;4960.0;1
238068;"Rydell, Mark";13.6;130775414.0;2
238145;"Rymer, Michael";12.4;14003141.0;2
238240;"Réa, Robert";0.0;0.0;1
238574;"Sabella, Paul";5.0;8620500.0;1
239051;"Sagal, Boris";6.6;0.0;1
239104;"Saget, Bob";6.2;9975684.0;1
239635;"Saks, Gene";21.2;75499248.0;3
240123;"Salisbury, James (I)";4.5;0.0;1
240176;"Salles, Walter";7.9;5595428.0;1
240297;"Salomon, Mikael";12.1;35310246.0;2
240375;"Salva, Victor";6.3;30862146.0;1
240429;"Salvatores, Gabriele";7.1;4532791.0;1
240474;"Salwen, Hal";6.7;168614.0;1
240713;"Samples, Keith";4.7;3247524.0;1
241190;"Sanders, Terry (I)";7.1;0.0;1
241227;"Sandgren, Åke";6.4;309117.0;1
241341;"Sandrich, Mark";30.1;3202000.0;4
241412;"Sanford, Arlene";10.2;33611632.0;2
241735;"Santell, Alfred";6.7;0.0;1
242030;"Santostefano, Damon";5.8;10544143.0;1
242208;"Sarafian, Deran";5.3;16478900.0;1
242209;"Sarafian, Richard C.";3.6;0.0;1
242345;"Sargent, Joseph (I)";19.2;6821271.0;3
242929;"Satterfield, Paul (I)";15.2;293363371.0;2
243128;"Saura, Carlos";20.2;2754465.0;3
243149;"Sautet, Claude";7.2;858345.0;1
243329;"Saville, Philip";6.3;299463.0;1
243331;"Saville, Victor";6.5;0.0;1
243364;"Savoca, Nancy";5.6;109148.0;1
243574;"Sayles, John (I)";50.6;30511967.0;7
243607;"Saïa, Louis";6.7;4602341.0;1
243956;"Schaeffer, Eric";14.7;4645182.0;3
244016;"Schaffner, Franklin J.";31.0;166567000.0;4
244130;"Schatzberg, Jerry";5.3;4994094.0;1
244218;"Scheffmann, Dorthe";7.0;0.0;1
244267;"Scheinman, Andrew";5.8;12211068.0;1
244351;"Schenkel, Carl (I)";3.8;2147114.0;1
244358;"Schenkman, Richard";11.9;15970.0;2
244369;"Schepisi, Fred";25.1;48134010.0;4
244424;"Schertzinger, Victor";6.1;0.0;1
244599;"Schiller, Greta";7.7;44774.0;1
244757;"Schlaich, Frieder";7.1;0.0;1
244760;"Schlamme, Thomas (I)";12.3;21770184.0;2
244827;"Schlesinger, John (I)";50.9;186463264.0;8
244913;"Schlöndorff, Volker";20.2;6484313.0;3
244964;"Schmid, Daniel (I)";6.3;0.0;1
245153;"Schmidt, Rob (I)";5.5;26394.0;1
245301;"Schnabel, Julian";6.7;2961991.0;1
245549;"Schoedsack, Ernest B.";14.9;1700000.0;2
245774;"Schrader, Paul (I)";37.1;45894808.0;6
245889;"Schroeder, Barbet";24.0;94057961.0;4
246101;"Schulman, Tom";5.0;3559990.0;1
246128;"Schultz, Carl (I)";5.8;18875011.0;1
246148;"Schultz, John (I)";5.2;22593409.0;1
246155;"Schultz, Michael (I)";5.7;6622753.0;1
246268;"Schumacher, Joel";68.1;1050742111.0;11
246326;"Schuster, Harold D.";7.1;0.0;1
246553;"Schwartz, Stefan (I)";6.4;302204.0;1
246727;"Schwietert, Stefan (I)";7.9;0.0;1
246973;"Scorsese, Martin";76.4;465930244.0;10
247043;"Scott, Campbell";7.2;11881039.0;1
247069;"Scott, Darin";4.8;6724217.0;1
247127;"Scott, Jake (I)";6.1;474900.0;1
247220;"Scott, Oz";5.7;6622753.0;1
247236;"Scott, Ridley";57.0;850901361.0;8
247289;"Scott, Tony (I)";46.8;815273751.0;7
247344;"Scribner, George";6.5;73450885.0;1
247513;"Sears, Fred F.";6.2;0.0;1
247530;"Seaton, George (I)";14.3;103139150.0;2
247690;"Sedgwick, Edward";7.7;0.0;1
247704;"Sedlar, Jakov";5.2;381804.0;1
247850;"Segal, Peter";23.6;267734531.0;4
247984;"Sehr, Peter";6.7;0.0;1
248019;"Seidelman, Susan";10.6;42750005.0;2
248121;"Seiter, William A.";7.0;0.0;1
248140;"Seitzman, Michael";5.1;0.0;1
248272;"Selick, Henry";14.7;29043390.0;2
248335;"Sellars, Peter";6.6;0.0;1
248363;"Sellers, Peter (I)";4.4;2399109.0;1
248405;"Seltzer, David (I)";6.6;7946345.0;1
248447;"Selznick, David O.";6.9;0.0;1
248492;"Semler, Dean";4.4;8041665.0;1
248589;"Sena, Dominic";6.6;2395231.0;1
248941;"Sereny, Eva";5.6;113727.0;1
249737;"Shadyac, Tom";25.3;632927348.0;4
249746;"Shafer, Dirk (I)";5.6;0.0;1
250123;"Shaner, Peter";4.3;0.0;1
250260;"Shapiro, Alan (I)";10.3;33657111.0;2
250526;"Sharman, Jim";7.2;139876417.0;1
250638;"Sharpsteen, Ben";30.5;85860930.0;4
250665;"Shatner, William";5.2;70210000.0;1
250889;"Shea, Katt";9.4;21986891.0;2
251181;"Shelly, Adrienne";6.1;0.0;1
251214;"Shelton, Millicent";4.2;5476059.0;1
251217;"Shelton, Ron";31.2;212477322.0;5
251312;"Shepard, Richard (I)";6.0;0.0;1
251473;"Sheridan, Jim (I)";15.9;80540253.0;2
251527;"Sherman, Cindy";4.7;37446.0;1
251536;"Sherman, Gary (I)";4.2;14114488.0;1
251550;"Sherman, Jon (II)";4.8;0.0;1
252075;"Shin, Nelson (I)";7.1;5706456.0;1
252439;"Sholder, Jack";12.0;32808321.0;2
252502;"Shore, Simon (I)";7.4;1152411.0;1
252775;"Shum, Mina";7.0;759393.0;1
252879;"Shyamalan, M. Night";14.0;673064504.0;2
252882;"Shyer, Charles";10.6;107400194.0;2
252986;"Sichel, Alex";6.5;150646.0;1
253101;"Sidney, George (II)";13.7;0.0;2
253186;"Siegel, David (III)";6.5;102780.0;1
253187;"Siegel, Don";14.4;0.0;2
253379;"Signorelli, James";5.9;29309766.0;1
253495;"Silber, Rolf";6.9;0.0;1
253505;"Silberling, Brad";12.3;468374117.0;2
253552;"Silk, Lawrence";7.7;269823.0;1
253795;"Silver, Scott (I)";10.0;13310839.0;2
253828;"Silverman, David (I)";6.6;50802661.0;1
253870;"Silverstein, Elliot";6.8;20666667.0;1
254160;"Simon, Adam (I)";3.3;1152375.0;1
254719;"Sindell, Gerald Seth";3.6;0.0;1
254763;"Singer, Bryan";28.0;167258655.0;4
254988;"Singh, Tarsem";6.2;104155843.0;1
255028;"Singleton, John (I)";24.2;186107501.0;4
255033;"Singleton, Ralph S.";4.3;11582891.0;1
255076;"Sinise, Gary";7.5;5101632.0;1
255106;"Sinofsky, Bruce";8.2;0.0;1
255120;"Sinyor, Gary";11.2;21799751.0;2
255127;"Siodmak, Robert";20.8;0.0;3
255144;"Sipes, Andrew (I)";3.9;11534477.0;1
255239;"Sirk, Douglas";6.9;0.0;1
255349;"Sitch, Rob";7.5;861789.0;1
255428;"Sivan, Santosh";8.1;0.0;1
255514;"Sjöström, Victor";7.6;0.0;1
255709;"Skjoldbjærg, Erik";7.3;221173.0;1
255779;"Skoog, Susan";6.0;307037.0;1
255962;"Slade, Tim";6.4;0.0;1
256129;"Sletaune, Pål";6.7;725667.0;1
256177;"Sloan, Brian (I)";6.9;624573.0;1
256188;"Sloan, Holly Goldberg";5.1;17725500.0;1
256455;"Smight, Jack";5.3;47285152.0;1
256688;"Smith, Charles Martin";10.0;29923158.0;2
256694;"Smith, Chris (II)";7.7;1160426.0;1
257011;"Smith, John N.";12.2;177900000.0;2
257078;"Smith, Kevin (I)";29.5;47931627.0;4
257202;"Smith, Mel (I)";11.8;229297716.0;2
257569;"Smith, Winchell";6.2;0.0;1
257600;"Smithee, Alan";16.6;16859884.0;4
257754;"Sneider, Roberto";6.9;0.0;1
258028;"Soavi, Michele";7.2;253969.0;1
258118;"Soderbergh, Steven";42.5;324597426.0;6
258197;"Softley, Iain";19.4;27674984.0;3
258317;"Sokurov, Aleksandr";7.4;0.0;1
258404;"Solberg, Helena";7.5;0.0;1
258438;"Sole, Alfred";6.3;0.0;1
258646;"Solondz, Todd";15.0;7175455.0;2
258680;"Solt, Andrew (I)";5.5;2091037.0;1
258859;"Sommers, Stephen";18.5;471422771.0;3
259016;"Sonneborn, Barbara";7.1;22627.0;1
259027;"Sonnenfeld, Barry";37.6;1044348505.0;6
259746;"Spacey, Kevin";6.0;326308.0;1
260037;"Speek, Peter";7.5;2035470.0;1
260077;"Speiser, Aaron";6.0;0.0;1
260120;"Spence, Richard (I)";6.8;211048.0;1
260276;"Spheeris, Penelope";43.6;324680678.0;7
260285;"Spicer, Bryan";13.9;73906212.0;3
260322;"Spielberg, Steven";108.1;5520276631.0;14
260343;"Spiers, Bob (I)";3.0;55947405.0;1
260453;"Spirer, Peter";6.9;1591687.0;1
260603;"Spottiswoode, Roger";15.6;434675879.0;3
260639;"Sprecher, Jill";6.1;444354.0;1
260665;"Springall, Alejandro";6.7;12131.0;1
261302;"Stallone, Sylvester";19.7;501484388.0;3
261563;"Stanley, Richard (I)";4.3;42000000.0;1
261605;"Stanton, Andrew (I)";7.2;162792677.0;1
262371;"Stein, Darren";5.0;3071947.0;1
262527;"Steiner, Ralph (I)";6.6;0.0;1
262584;"Steinmann, Danny";4.3;20674880.0;1
262657;"Stembridge, Gerard";6.0;151559.0;1
262970;"Stern, James D.";5.5;9268.0;1
263024;"Stern, Steven Hilliard";4.8;16000000.0;1
263128;"Stevens, Art (I)";14.0;44772857.0;2
263139;"Stevens, Carter";6.9;0.0;1
263166;"Stevens, George (I)";42.9;20169928.0;6
263287;"Stevenson, Robert (I)";84.2;179673270.0;13
263659;"Stiller, Ben";12.3;121682557.0;2
263674;"Stillman, Whit";20.3;13192478.0;3
264132;"Stone, Julian (II)";8.2;0.0;1
264169;"Stone, Oliver (I)";57.6;530420027.0;8
264257;"Stopkewich, Lynne";6.3;465417.0;1
264261;"Stoppard, Tom";7.4;739104.0;1
264810;"Streisand, Barbra";12.6;147840027.0;2
264820;"Streitfeld, Susan";5.5;883973.0;1
264855;"Strick, Wesley";4.9;5780000.0;1
264990;"Strom, Yale";8.4;0.0;1
265208;"Stuart, Jeb (I)";6.2;6482195.0;1
265215;"Stuart, Mel";7.8;4000000.0;1
265382;"Sturges, John";23.0;0.0;3
265383;"Sturges, Preston";23.7;0.0;3
265413;"Sturridge, Charles";6.2;14036249.0;1
265453;"Styles, Eric (I)";6.1;7680.0;1
265479;"Styron, Susanna";6.3;20167.0;1
265635;"Subiela, Eliseo";7.5;725000.0;1
266058;"Sullivan, Daniel J. (III)";5.9;56221.0;1
266096;"Sullivan, John F.";5.6;329.0;1
266106;"Sullivan, Kevin Rodney";5.1;37672350.0;1
266162;"Sullivan, Tim (III)";6.3;218626.0;1
266523;"Suo, Masayuki";7.6;9676677.0;1
266631;"Surjik, Stephen";5.9;47965900.0;1
266780;"Sutherland, Kiefer";6.1;54154.0;1
267081;"Svankmajer, Jan";7.3;0.0;1
267170;"Sverák, Jan";7.6;5730711.0;1
267304;"Swanbeck, John";6.4;3150107.0;1
267451;"Sweeney, Julia";6.9;52324.0;1
267568;"Swift, David (II)";13.9;25150385.0;2
267791;"Symmons, E.F.";0.0;0.0;1
267880;"Szabó, István (I)";15.0;5384800.0;2
268114;"Szwarc, Jeannot";22.2;246913291.0;4
268197;"Sáez, Hernán";7.1;0.0;1
268283;"Sánchez, Eduardo (II)";6.3;248639099.0;1
268679;"Tabío, Juan Carlos";14.0;2832283.0;2
268746;"Tadeo, Julio";0.0;0.0;1
269172;"Takamoto, Iwao";6.8;0.0;1
269400;"Takács, Tibor (I)";9.9;15572431.0;2
269416;"Talalay, Rachel";9.5;41468327.0;2
269513;"Talkington, C.M.";5.7;0.0;1
269545;"Talmadge, Richard";2.5;0.0;1
269613;"Tamahori, Lee";20.8;36281014.0;3
270161;"Tanner, Alain";7.1;0.0;1
270309;"Taplitz, Daniel";5.5;488419.0;1
270370;"Tarantino, Quentin";31.4;293564696.0;4
270453;"Tarkovsky, Andrei";24.0;0.0;3
270463;"Tarlov, Mark";4.9;4394936.0;1
270587;"Tashlin, Frank";6.3;0.0;1
270707;"Tatoulis, John";4.7;19998.0;1
270731;"Tatò, Anna Maria";7.3;9829.0;1
270776;"Taurog, Norman";19.5;25232685.0;3
270847;"Tavernier, Bertrand";7.5;0.0;1
271025;"Taylor, Don (I)";12.3;16180880.0;2
271051;"Taylor, Finn";6.5;464655.0;1
271249;"Taylor, Renée (I)";4.9;32925.0;1
271281;"Taylor, Sam (I)";7.4;1027757.0;1
271339;"Taymor, Julie";7.1;1921350.0;1
271375;"Tcherny, Oleg";8.0;0.0;1
271407;"Teague, Lewis (I)";23.6;99806064.0;4
271760;"Temple, Julien";7.5;606643.0;1
271865;"Tennant, Andy (I)";24.2;272868758.0;4
272201;"Teshigahara, Hiroshi";8.2;0.0;1
273029;"Thomas, Betty (I)";23.2;411129691.0;4
273045;"Thomas, Caroline (II)";5.1;0.0;1
273335;"Thomas, Theodore (I)";7.4;0.0;1
273452;"Thompson, Brett (I)";6.9;0.0;1
273467;"Thompson, Caroline (I)";11.0;14635458.0;2
273950;"Thornton, Billy Bob";8.0;24475416.0;1
274002;"Thorpe, Richard (I)";0.0;0.0;1
274227;"Tibaldi, Antonio (I)";6.3;0.0;1
274494;"Tillman Jr., George";6.4;43490057.0;1
274502;"Tillman, Lynne";6.4;0.0;1
274556;"Timm, Bruce W.";7.6;5588699.0;1
274664;"Ting, Emily (I)";5.1;0.0;1
274699;"Tinnell, Robert";5.0;144795.0;1
274935;"Tlatli, Moufida";7.1;0.0;1
274955;"Toback, James";5.5;1950218.0;1
275198;"Tognazzi, Ricky";6.8;147394.0;1
275252;"Tokar, Norman";24.6;0.0;4
275373;"Tolkin, Michael";12.2;1522618.0;2
275755;"Tong, Stanley (I)";29.5;93191132.0;5
276032;"Tornatore, Giuseppe";14.9;375924.0;2
276214;"Torres, Fina (I)";5.0;5018450.0;1
276551;"Tourneur, Jacques";8.1;0.0;1
276654;"Towne, Robert";12.7;42069974.0;2
276710;"Townsend, Robert (I)";3.3;7240837.0;1
276747;"Toye, Patrice";7.0;9579.0;1
277425;"Treut, Monika";6.0;6002.0;1
277767;"Troche, Rose";11.8;2424770.0;2
277909;"Trousdale, Gary";14.7;532600000.0;2
278002;"Trueba, Fernando";5.1;592871.0;1
278021;"Truffaut, François";15.9;39663.0;2
278193;"Tsai, Ming-liang";7.3;0.0;1
278226;"Tsang, Eric (I)";6.8;4611023.0;1
278493;"Tsui, Hark";15.0;100470768.0;3
278538;"Tsukamoto, Shin'ya";13.2;2550.0;2
278671;"Tucci, Stanley (I)";19.8;14720077.0;3
278697;"Tucker, Anand";7.1;4874838.0;1
279334;"Turner, Paul (I)";6.7;0.0;1
279344;"Turner, Richard (V)";0.0;0.0;1
279430;"Turteltaub, Jon";31.7;496843210.0;5
279438;"Turturro, John";6.1;836641.0;1
279609;"Twohy, David";13.3;67236031.0;2
279661;"Tykwer, Tom";7.8;7267324.0;1
279859;"Téchiné, André";27.5;3116181.0;4
280348;"Ulmer, Edgar G.";11.2;0.0;2
280494;"Underwood, Ron (I)";17.6;87874224.0;3
280572;"Unkrich, Lee";7.9;485015179.0;1
280968;"Usher, Kinka";5.9;29655590.0;1
281106;"Uys, Jamie";13.5;34649909.0;2
281227;"Vadim, Roger";22.5;5335524.0;4
281485;"Valdez, Luis (I)";6.6;54215416.0;1
281547;"Vale, Travers";7.0;0.0;1
281779;"Valinsky, Tina";5.3;880.0;1
282151;"Van Damme, Jean-Claude";5.1;57400547.0;1
282473;"Van Dormael, Jaco";7.3;328452.0;1
282502;"Van Dyke, W.S.";8.0;0.0;1
282704;"Van Lawick, Hugo";6.9;419038.0;1
282892;"Van Sant, Gus";37.9;285663387.0;6
282937;"Van Taylor, David";6.8;48522.0;1
282997;"van Walsum, Abi";7.3;0.0;1
283396;"Varda, Agnès";22.8;0.0;3
284158;"Veber, Francis";7.6;4065116.0;1
284567;"Veloz, David (I)";6.1;1166199.0;1
284886;"Verbinski, Gore";6.2;111834214.0;1
285050;"Verhoeven, Michael";6.9;0.0;1
285051;"Verhoeven, Paul (I)";38.9;1015959478.0;6
285174;"Verneuil, Henri";7.3;88767.0;1
285213;"Vernoux, Marion";6.3;0.0;1
285218;"Verona, Stephen";5.7;0.0;1
285225;"Verow, Todd";5.2;0.0;1
285764;"Vidor, Charles";13.8;0.0;2
285767;"Vidor, King";21.1;14792232.0;3
285911;"Vigne, Daniel";7.3;2382482.0;1
286463;"Vilsmaier, Joseph";26.7;557676.0;4
286512;"Vincent, Christian (I)";7.0;57953.0;1
286659;"Vinterberg, Thomas";8.0;1647780.0;1
286731;"Virgien, Norton";5.6;100491683.0;1
286740;"Virgo, Clement";6.0;0.0;1
286890;"Vitale, Tony (I)";5.7;1828284.0;1
286906;"Vitello, Art";6.5;36755000.0;1
287198;"Vogel, Virgil W.";4.4;0.0;1
287449;"von Alberti, Irene";7.1;0.0;1
287564;"von Garnier, Katja";5.9;24187.0;1
287633;"von Krusenstjerna, Patrick";6.0;0.0;1
287717;"von Scherler Mayer, Daisy";15.6;38267242.0;3
287748;"von Sternberg, Josef";29.0;77982.0;4
287778;"von Trier, Lars";22.3;44079805.0;3
287780;"von Trotta, Margarethe";6.7;91145.0;1
287967;"Voss, Kurt";5.7;177840.0;1
288437;"Wachowski, Andy";16.1;378878462.0;2
288438;"Wachowski, Lana";16.1;378878462.0;2
288638;"Waggner, George";7.3;0.0;1
288883;"Wainwright, Rupert";17.3;80619701.0;3
288988;"Walas, Chris";4.7;20021322.0;1
289358;"Walker, Rob (I)";5.6;8406.0;1
289553;"Wallace, Tommy Lee";9.8;15811230.0;2
289590;"Waller, Anthony (I)";11.6;27725865.0;2
289805;"Walsh, John (IV)";6.1;0.0;1
289841;"Walsh, Raoul";14.1;0.0;2
290011;"Walton, Fred (II)";5.9;12543892.0;1
290097;"Wanamaker, Sam";6.1;0.0;1
290194;"Wang, Harvey (I)";6.5;1275999.0;1
290310;"Wang, Wayne";33.2;63335370.0;5
290440;"Warchus, Matthew";4.3;902144.0;1
290492;"Ward, David S.";11.7;60557778.0;2
290496;"Ward, Donal Lardner";4.3;5797.0;1
290612;"Ward, Vincent (I)";13.5;72818422.0;2
290695;"Wargnier, Régis";13.9;8509752.0;2
290764;"Warner, Deborah (I)";6.0;469974.0;1
290796;"Warner, Paul (I)";5.4;30000000.0;1
290877;"Warren, Jennifer (I)";5.1;73956.0;1
290883;"Warren, John (II)";4.2;3551208.0;1
291315;"Waters, John (I)";31.2;19040035.0;5
291323;"Waters, Mark (VIII)";6.4;617403.0;1
291677;"Waxman, Keoni";4.3;0.0;1
291700;"Wayans, Keenen Ivory";11.5;307412189.0;2
292153;"Weck, Peter";5.8;0.0;1
292450;"Weiland, Paul";12.2;43594948.0;2
292674;"Weir, Peter (I)";51.6;572064760.0;7
292683;"Weis, Don";3.6;0.0;1
292753;"Weisman, Sam (I)";21.7;260706642.0;4
292899;"Weisz, Frans";7.3;0.0;1
292909;"Weitz, Chris";7.0;235483004.0;1
292913;"Weitz, Paul (I)";7.0;235483004.0;1
293054;"Welles, Mel";6.3;0.0;1
293055;"Welles, Orson";24.4;3378428.0;3
293085;"Wellman, William A.";28.7;0.0;4
293099;"Wells, Audrey (I)";5.8;614202.0;1
293168;"Wells, Simon (I)";25.5;261363555.0;4
293280;"Wenders, Wim";42.4;14815011.0;6
293413;"Werker, Alfred L.";7.2;0.0;1
293515;"Wertmüller, Lina";21.7;1113435.0;3
293693;"West, Roland";6.4;0.0;1
293703;"West, Simon (I)";12.8;325778089.0;2
293958;"Wexler, Tanya (I)";6.3;26909.0;1
293997;"Whale, James (I)";23.6;12000000.0;3
294018;"Whaley, Frank";6.5;59014.0;1
294099;"Wheeler, Anne";6.0;2011254.0;1
294206;"Wherrett, Richard";4.2;0.0;1
294249;"Whitaker, Forest";10.6;148285936.0;2
294684;"Whitesell, John (I)";4.7;2501113.0;1
294759;"Whitmore II, Preston A.";4.5;6014340.0;1
294974;"Wicki, Bernhard";7.7;50000000.0;1
295005;"Widen, Gregory";6.5;16115878.0;1
295011;"Widerberg, Bo";6.8;1939000.0;1
295073;"Wiederhorn, Ken";3.2;5410972.0;1
295332;"Wilbur, Crane";5.8;0.0;1
295352;"Wilcox, Fred M.";7.7;3250000.0;1
295426;"Wilder, Billy";80.6;100000000.0;10
295434;"Wilder, Gene";5.0;7348798.0;1
295459;"Wilding, Gavin (I)";5.5;0.0;1
295495;"Wiley, Ethan";5.1;7800000.0;1
295588;"Wilkes, Rich";5.3;0.0;1
296071;"Williams, Hype";4.9;9630169.0;1
296234;"Williams, Matt (II)";6.5;33771174.0;1
296303;"Williams, Paul (I)";5.2;0.0;1
296446;"Williams, Tod (I)";6.6;100041.0;1
296516;"Williamson, Fred";5.5;3014000.0;1
296531;"Williamson, Kevin (I)";5.1;8946237.0;1
296617;"Willis, Gordon (I)";4.4;0.0;1
296701;"Wills, J. Elder";12.5;0.0;2
296781;"Wilson, Andy (IV)";5.5;4052347.0;1
296906;"Wilson, Frank (I)";0.0;0.0;1
296930;"Wilson, Hugh (I)";26.9;250124965.0;5
296957;"Wilson, Jim (I)";10.1;452384.0;2
297253;"Winant, Scott (I)";4.4;3478370.0;1
297265;"Wincer, Simon";20.1;212520787.0;4
297358;"Winer, Harry";5.4;6970578.0;1
297381;"Winfrey, Jonathan";2.5;0.0;1
297426;"Winick, Gary (I)";12.3;283098.0;2
297459;"Winkler, Irwin";11.4;132954212.0;2
297504;"Winner, Michael";24.5;83945171.0;4
297510;"Winning, David (I)";2.8;8109349.0;1
297566;"Winston, Stan";6.0;4385516.0;1
297628;"Winterbottom, Michael";33.9;1158387.0;5
297767;"Wise, Kirk";14.7;532600000.0;2
297774;"Wise, Robert (I)";57.6;183313990.0;8
297869;"Witcher, Theodore";6.9;12514138.0;1
297918;"Witney, William";6.7;0.0;1
298401;"Wolfond, Henry";5.0;0.0;1
298471;"Wolodarsky, Wallace";6.3;0.0;1
298619;"Wong, James (IV)";6.7;53302314.0;1
298646;"Wong, Kar Wai";22.5;862996.0;3
298652;"Wong, Kirk";5.9;27052167.0;1
298771;"Woo, John (I)";40.8;1019339525.0;6
298793;"Wood Jr., Edward D. (I)";14.2;0.0;4
298935;"Wood, Sam (I)";29.8;390500000.0;4
299019;"Woodhead, Leslie";6.1;229128.0;1
299207;"Wool, Abbe";6.3;157645.0;1
299429;"Wortmann, Sönke";10.6;16969195.0;2
299611;"Wright, Geoffrey (I)";6.8;175340.0;1
299697;"Wright, Norman (I)";7.4;268000000.0;1
299894;"Wu, Tian-Ming";7.3;1104619.0;1
300073;"Wyler, William";39.7;102000000.0;5
300158;"Wynorski, Jim";8.7;0.0;2
300544;"Yagher, Kevin";4.7;16675000.0;1
300608;"Yakin, Boaz";21.6;124825158.0;3
300947;"Yamauchi, Shigeyasu";5.2;16643191.0;1
301307;"Yarbrough, Jean";1.8;0.0;1
301461;"Yates, Peter (I)";19.6;13185426.0;3
301590;"Yeaworth Jr., Irvin S.";6.3;0.0;1
301887;"Yim, Ho";6.7;0.0;1
301900;"Yin, Li (I)";6.5;0.0;1
302514;"Young, Harold";11.9;0.0;2
302524;"Young, James (I)";6.7;0.0;1
302543;"Young, John G.";6.2;0.0;1
302571;"Young, Lance (I)";5.8;207751.0;1
302638;"Young, Robert (III)";6.2;9202671.0;1
302643;"Young, Robert M. (I)";12.5;13622280.0;2
302682;"Young, Terence";28.3;254900000.0;4
302710;"Younger, Ben";6.9;16938179.0;1
